Measure Mode: ABSORB
StartWaveLength: 1000.0
EndWaveLength:  190.0
Step:   1nm
ID, WaveLength, VALUE
1, 1000.0,  0.490
2,  999.0,  0.490
3,  998.0,  0.490
4,  997.0,  0.491
5,  996.0,  0.491
6,  995.0,  0.493
7,  994.0,  0.497
8,  993.0,  0.498
9,  992.0,  0.499
10,  991.0,  0.497
11,  990.0,  0.498
12,  989.0,  0.500
13,  988.0,  0.500
14,  987.0,  0.500
15,  986.0,  0.501
16,  985.0,  0.500
17,  984.0,  0.501
18,  983.0,  0.500
19,  982.0,  0.498
20,  981.0,  0.498
21,  980.0,  0.497
22,  979.0,  0.498
23,  978.0,  0.499
24,  977.0,  0.500
25,  976.0,  0.501
26,  975.0,  0.500
27,  974.0,  0.499
28,  973.0,  0.501
29,  972.0,  0.502
30,  971.0,  0.504
31,  970.0,  0.505
32,  969.0,  0.505
33,  968.0,  0.503
34,  967.0,  0.501
35,  966.0,  0.501
36,  965.0,  0.500
37,  964.0,  0.499
38,  963.0,  0.495
39,  962.0,  0.491
40,  961.0,  0.490
41,  960.0,  0.489
42,  959.0,  0.489
43,  958.0,  0.488
44,  957.0,  0.489
45,  956.0,  0.491
46,  955.0,  0.493
47,  954.0,  0.493
48,  953.0,  0.493
49,  952.0,  0.493
50,  951.0,  0.494
51,  950.0,  0.495
52,  949.0,  0.496
53,  948.0,  0.497
54,  947.0,  0.498
55,  946.0,  0.500
56,  945.0,  0.501
57,  944.0,  0.503
58,  943.0,  0.503
59,  942.0,  0.502
60,  941.0,  0.503
61,  940.0,  0.503
62,  939.0,  0.502
63,  938.0,  0.502
64,  937.0,  0.503
65,  936.0,  0.502
66,  935.0,  0.502
67,  934.0,  0.502
69,  932.0,  0.502
70,  931.0,  0.502
71,  930.0,  0.503
72,  929.0,  0.503
73,  928.0,  0.503
74,  927.0,  0.503
75,  926.0,  0.502
76,  925.0,  0.503
77,  924.0,  0.503
78,  923.0,  0.503
79,  922.0,  0.503
80,  921.0,  0.503
81,  920.0,  0.504
82,  919.0,  0.505
83,  918.0,  0.505
84,  917.0,  0.505
85,  916.0,  0.504
86,  915.0,  0.504
87,  914.0,  0.506
88,  913.0,  0.507
89,  912.0,  0.508
90,  911.0,  0.509
91,  910.0,  0.509
92,  909.0,  0.509
93,  908.0,  0.508
94,  907.0,  0.507
95,  906.0,  0.505
96,  905.0,  0.504
97,  904.0,  0.504
98,  903.0,  0.503
99,  902.0,  0.500
100,  901.0,  0.500
101,  900.0,  0.500
102,  899.0,  0.499
103,  898.0,  0.499
104,  897.0,  0.499
105,  896.0,  0.498
106,  895.0,  0.498
107,  894.0,  0.498
108,  893.0,  0.498
109,  892.0,  0.498
110,  891.0,  0.497
111,  890.0,  0.496
112,  889.0,  0.495
113,  888.0,  0.494
114,  887.0,  0.493
115,  886.0,  0.492
116,  885.0,  0.491
117,  884.0,  0.490
118,  883.0,  0.489
119,  882.0,  0.489
120,  881.0,  0.489
121,  880.0,  0.489
122,  879.0,  0.490
123,  878.0,  0.489
124,  877.0,  0.489
125,  876.0,  0.489
126,  875.0,  0.488
127,  874.0,  0.487
128,  873.0,  0.485
129,  872.0,  0.485
130,  871.0,  0.484
131,  870.0,  0.483
132,  869.0,  0.483
133,  868.0,  0.484
134,  867.0,  0.485
135,  866.0,  0.485
136,  865.0,  0.485
137,  864.0,  0.485
138,  863.0,  0.486
139,  862.0,  0.487
140,  861.0,  0.487
141,  860.0,  0.488
142,  859.0,  0.489
143,  858.0,  0.489
144,  857.0,  0.489
145,  856.0,  0.489
146,  855.0,  0.489
147,  854.0,  0.489
148,  853.0,  0.490
149,  852.0,  0.492
150,  851.0,  0.492
151,  850.0,  0.492
152,  849.0,  0.496
153,  848.0,  0.495
154,  847.0,  0.494
155,  846.0,  0.494
156,  845.0,  0.495
157,  844.0,  0.494
158,  843.0,  0.494
159,  842.0,  0.494
160,  841.0,  0.494
161,  840.0,  0.493
162,  839.0,  0.493
163,  838.0,  0.492
164,  837.0,  0.491
165,  836.0,  0.492
166,  835.0,  0.492
167,  834.0,  0.492
168,  833.0,  0.492
169,  832.0,  0.492
170,  831.0,  0.492
171,  830.0,  0.491
172,  829.0,  0.490
173,  828.0,  0.488
174,  827.0,  0.487
175,  826.0,  0.486
176,  825.0,  0.485
177,  824.0,  0.485
178,  823.0,  0.485
179,  822.0,  0.485
180,  821.0,  0.485
181,  820.0,  0.485
182,  819.0,  0.485
183,  818.0,  0.484
184,  817.0,  0.482
185,  816.0,  0.480
186,  815.0,  0.479
187,  814.0,  0.478
188,  813.0,  0.478
189,  812.0,  0.477
190,  811.0,  0.475
191,  810.0,  0.474
192,  809.0,  0.474
193,  808.0,  0.474
194,  807.0,  0.473
195,  806.0,  0.471
196,  805.0,  0.470
197,  804.0,  0.469
198,  803.0,  0.469
199,  802.0,  0.469
200,  801.0,  0.469
201,  800.0,  0.468
202,  799.0,  0.467
203,  798.0,  0.467
204,  797.0,  0.466
205,  796.0,  0.465
206,  795.0,  0.465
207,  794.0,  0.464
208,  793.0,  0.464
209,  792.0,  0.462
210,  791.0,  0.461
211,  790.0,  0.460
212,  789.0,  0.459
213,  788.0,  0.458
214,  787.0,  0.457
215,  786.0,  0.457
216,  785.0,  0.456
217,  784.0,  0.455
218,  783.0,  0.455
219,  782.0,  0.455
220,  781.0,  0.454
221,  780.0,  0.454
222,  779.0,  0.454
223,  778.0,  0.454
224,  777.0,  0.453
225,  776.0,  0.453
226,  775.0,  0.453
227,  774.0,  0.452
228,  773.0,  0.452
229,  772.0,  0.452
230,  771.0,  0.453
231,  770.0,  0.454
232,  769.0,  0.454
233,  768.0,  0.454
234,  767.0,  0.454
235,  766.0,  0.454
236,  765.0,  0.453
237,  764.0,  0.452
238,  763.0,  0.451
239,  762.0,  0.450
240,  761.0,  0.449
241,  760.0,  0.449
242,  759.0,  0.449
243,  758.0,  0.448
244,  757.0,  0.448
245,  756.0,  0.447
246,  755.0,  0.447
247,  754.0,  0.447
248,  753.0,  0.447
249,  752.0,  0.446
250,  751.0,  0.446
251,  750.0,  0.446
252,  749.0,  0.447
253,  748.0,  0.446
254,  747.0,  0.447
255,  746.0,  0.446
256,  745.0,  0.444
257,  744.0,  0.442
258,  743.0,  0.441
259,  742.0,  0.442
260,  741.0,  0.442
261,  740.0,  0.441
262,  739.0,  0.440
263,  738.0,  0.440
264,  737.0,  0.440
265,  736.0,  0.439
266,  735.0,  0.439
267,  734.0,  0.439
268,  733.0,  0.438
269,  732.0,  0.438
270,  731.0,  0.437
271,  730.0,  0.437
272,  729.0,  0.436
273,  728.0,  0.435
274,  727.0,  0.433
275,  726.0,  0.433
276,  725.0,  0.433
277,  724.0,  0.432
