Measure Mode: ABSORB
StartWaveLength: 1000.0
EndWaveLength:  190.0
Step:   1nm
ID, WaveLength, VALUE
1, 1000.0,  0.007
2,  999.0,  0.007
3,  998.0,  0.007
4,  997.0,  0.007
5,  996.0,  0.006
6,  995.0,  0.006
7,  994.0,  0.006
8,  993.0,  0.006
9,  992.0,  0.006
10,  991.0,  0.006
11,  990.0,  0.006
12,  989.0,  0.006
13,  988.0,  0.006
14,  987.0,  0.006
15,  986.0,  0.007
16,  985.0,  0.006
17,  984.0,  0.006
18,  983.0,  0.006
19,  982.0,  0.006
20,  981.0,  0.006
21,  980.0,  0.006
22,  979.0,  0.006
23,  978.0,  0.006
24,  977.0,  0.006
25,  976.0,  0.006
26,  975.0,  0.005
27,  974.0,  0.005
28,  973.0,  0.005
29,  972.0,  0.005
30,  971.0,  0.004
31,  970.0,  0.004
32,  969.0,  0.004
33,  968.0,  0.003
34,  967.0,  0.003
35,  966.0,  0.002
36,  965.0,  0.001
37,  964.0,  0.000
38,  963.0, -0.001
39,  962.0, -0.002
40,  961.0, -0.003
41,  960.0, -0.003
42,  959.0, -0.004
43,  958.0, -0.004
44,  957.0, -0.004
45,  956.0, -0.004
46,  955.0, -0.003
47,  954.0, -0.002
48,  953.0, -0.001
49,  952.0, -0.000
50,  951.0,  0.001
51,  950.0,  0.003
52,  949.0,  0.004
53,  948.0,  0.006
54,  947.0,  0.007
55,  946.0,  0.008
56,  945.0,  0.009
57,  944.0,  0.010
58,  943.0,  0.011
59,  942.0,  0.011
60,  941.0,  0.012
61,  940.0,  0.013
62,  939.0,  0.013
63,  938.0,  0.014
64,  937.0,  0.014
65,  936.0,  0.015
66,  935.0,  0.015
67,  934.0,  0.016
68,  933.0,  0.016
69,  932.0,  0.016
70,  931.0,  0.017
71,  930.0,  0.017
72,  929.0,  0.017
73,  928.0,  0.017
74,  927.0,  0.018
75,  926.0,  0.018
76,  925.0,  0.018
77,  924.0,  0.018
78,  923.0,  0.018
79,  922.0,  0.018
80,  921.0,  0.018
81,  920.0,  0.018
82,  919.0,  0.018
83,  918.0,  0.018
84,  917.0,  0.018
85,  916.0,  0.018
86,  915.0,  0.018
87,  914.0,  0.018
88,  913.0,  0.018
89,  912.0,  0.018
90,  911.0,  0.018
91,  910.0,  0.018
92,  909.0,  0.018
93,  908.0,  0.018
94,  907.0,  0.018
95,  906.0,  0.018
96,  905.0,  0.018
97,  904.0,  0.018
98,  903.0,  0.018
99,  902.0,  0.018
100,  901.0,  0.018
101,  900.0,  0.018
102,  899.0,  0.018
103,  898.0,  0.018
104,  897.0,  0.018
105,  896.0,  0.018
106,  895.0,  0.017
107,  894.0,  0.017
108,  893.0,  0.017
109,  892.0,  0.017
110,  891.0,  0.017
111,  890.0,  0.017
113,  888.0,  0.017
114,  887.0,  0.017
115,  886.0,  0.017
116,  885.0,  0.017
117,  884.0,  0.017
118,  883.0,  0.017
119,  882.0,  0.017
120,  881.0,  0.017
121,  880.0,  0.017
122,  879.0,  0.016
123,  878.0,  0.016
124,  877.0,  0.016
125,  876.0,  0.016
126,  875.0,  0.016
127,  874.0,  0.016
128,  873.0,  0.016
129,  872.0,  0.016
130,  871.0,  0.016
131,  870.0,  0.016
132,  869.0,  0.016
133,  868.0,  0.016
134,  867.0,  0.016
135,  866.0,  0.016
136,  865.0,  0.016
137,  864.0,  0.016
138,  863.0,  0.016
139,  862.0,  0.016
140,  861.0,  0.016
141,  860.0,  0.016
142,  859.0,  0.016
143,  858.0,  0.016
144,  857.0,  0.016
145,  856.0,  0.016
146,  855.0,  0.017
147,  854.0,  0.017
148,  853.0,  0.017
149,  852.0,  0.017
150,  851.0,  0.017
151,  850.0,  0.017
152,  849.0,  0.016
153,  848.0,  0.016
154,  847.0,  0.016
155,  846.0,  0.016
156,  845.0,  0.016
157,  844.0,  0.016
158,  843.0,  0.016
159,  842.0,  0.016
160,  841.0,  0.016
161,  840.0,  0.016
162,  839.0,  0.016
163,  838.0,  0.016
164,  837.0,  0.016
165,  836.0,  0.016
166,  835.0,  0.016
167,  834.0,  0.015
168,  833.0,  0.015
169,  832.0,  0.015
170,  831.0,  0.015
171,  830.0,  0.015
172,  829.0,  0.015
173,  828.0,  0.015
174,  827.0,  0.015
175,  826.0,  0.015
176,  825.0,  0.015
177,  824.0,  0.015
178,  823.0,  0.015
179,  822.0,  0.015
180,  821.0,  0.015
181,  820.0,  0.015
182,  819.0,  0.016
183,  818.0,  0.015
184,  817.0,  0.015
185,  816.0,  0.015
186,  815.0,  0.015
187,  814.0,  0.015
188,  813.0,  0.015
189,  812.0,  0.015
190,  811.0,  0.015
191,  810.0,  0.015
192,  809.0,  0.015
193,  808.0,  0.015
194,  807.0,  0.015
195,  806.0,  0.015
196,  805.0,  0.015
197,  804.0,  0.014
198,  803.0,  0.014
199,  802.0,  0.014
200,  801.0,  0.014
201,  800.0,  0.014
202,  799.0,  0.014
203,  798.0,  0.014
204,  797.0,  0.014
205,  796.0,  0.014
206,  795.0,  0.014
207,  794.0,  0.014
208,  793.0,  0.014
209,  792.0,  0.014
210,  791.0,  0.013
211,  790.0,  0.013
212,  789.0,  0.013
213,  788.0,  0.013
214,  787.0,  0.013
215,  786.0,  0.013
216,  785.0,  0.013
217,  784.0,  0.013
218,  783.0,  0.013
219,  782.0,  0.013
220,  781.0,  0.013
221,  780.0,  0.013
222,  779.0,  0.012
223,  778.0,  0.012
224,  777.0,  0.012
225,  776.0,  0.012
226,  775.0,  0.012
227,  774.0,  0.012
228,  773.0,  0.012
229,  772.0,  0.012
230,  771.0,  0.012
231,  770.0,  0.012
232,  769.0,  0.012
233,  768.0,  0.012
235,  766.0,  0.012
236,  765.0,  0.012
237,  764.0,  0.012
238,  763.0,  0.012
239,  762.0,  0.012
240,  761.0,  0.012
241,  760.0,  0.012
242,  759.0,  0.012
243,  758.0,  0.012
244,  757.0,  0.012
245,  756.0,  0.012
246,  755.0,  0.012
247,  754.0,  0.012
248,  753.0,  0.012
249,  752.0,  0.012
250,  751.0,  0.012
251,  750.0,  0.012
252,  749.0,  0.011
253,  748.0,  0.011
254,  747.0,  0.011
255,  746.0,  0.011
256,  745.0,  0.011
257,  744.0,  0.011
258,  743.0,  0.011
259,  742.0,  0.011
260,  741.0,  0.011
261,  740.0,  0.011
262,  739.0,  0.011
263,  738.0,  0.011
264,  737.0,  0.011
265,  736.0,  0.010
266,  735.0,  0.010
267,  734.0,  0.010
268,  733.0,  0.010
269,  732.0,  0.011
270,  731.0,  0.011
271,  730.0,  0.011
272,  729.0,  0.011
273,  728.0,  0.011
274,  727.0,  0.011
275,  726.0,  0.011
276,  725.0,  0.011
277,  724.0,  0.011
278,  723.0,  0.011
279,  722.0,  0.011
280,  721.0,  0.011
281,  720.0,  0.011
282,  719.0,  0.011
283,  718.0,  0.011
284,  717.0,  0.011
285,  716.0,  0.011
286,  715.0,  0.011
287,  714.0,  0.011
288,  713.0,  0.011
289,  712.0,  0.011
290,  711.0,  0.011
291,  710.0,  0.011
292,  709.0,  0.011
293,  708.0,  0.011
294,  707.0,  0.011
295,  706.0,  0.011
296,  705.0,  0.011
297,  704.0,  0.011
298,  703.0,  0.011
299,  702.0,  0.011
300,  701.0,  0.011
301,  700.0,  0.011
302,  699.0,  0.011
303,  698.0,  0.011
304,  697.0,  0.011
305,  696.0,  0.011
306,  695.0,  0.011
307,  694.0,  0.011
308,  693.0,  0.011
309,  692.0,  0.011
310,  691.0,  0.011
311,  690.0,  0.011
312,  689.0,  0.011
313,  688.0,  0.011
314,  687.0,  0.011
315,  686.0,  0.011
316,  685.0,  0.011
317,  684.0,  0.011
318,  683.0,  0.011
319,  682.0,  0.011
320,  681.0,  0.011
321,  680.0,  0.011
322,  679.0,  0.012
323,  678.0,  0.012
324,  677.0,  0.012
325,  676.0,  0.012
326,  675.0,  0.012
327,  674.0,  0.012
328,  673.0,  0.012
329,  672.0,  0.012
330,  671.0,  0.012
331,  670.0,  0.012
332,  669.0,  0.012
333,  668.0,  0.012
334,  667.0,  0.012
335,  666.0,  0.012
336,  665.0,  0.012
337,  664.0,  0.012
338,  663.0,  0.012
339,  662.0,  0.012
340,  661.0,  0.012
341,  660.0,  0.012
342,  659.0,  0.012
343,  658.0,  0.012
344,  657.0,  0.012
345,  656.0,  0.012
346,  655.0,  0.012
347,  654.0,  0.012
348,  653.0,  0.013
349,  652.0,  0.013
350,  651.0,  0.013
351,  650.0,  0.013
352,  649.0,  0.013
353,  648.0,  0.013
354,  647.0,  0.013
355,  646.0,  0.013
356,  645.0,  0.013
357,  644.0,  0.013
358,  643.0,  0.013
359,  642.0,  0.013
360,  641.0,  0.014
361,  640.0,  0.014
362,  639.0,  0.014
363,  638.0,  0.014
364,  637.0,  0.014
365,  636.0,  0.014
366,  635.0,  0.014
367,  634.0,  0.015
368,  633.0,  0.015
369,  632.0,  0.015
370,  631.0,  0.015
371,  630.0,  0.015
372,  629.0,  0.016
373,  628.0,  0.016
374,  627.0,  0.016
375,  626.0,  0.016
376,  625.0,  0.017
377,  624.0,  0.017
378,  623.0,  0.017
379,  622.0,  0.018
380,  621.0,  0.018
381,  620.0,  0.018
382,  619.0,  0.019
383,  618.0,  0.019
384,  617.0,  0.019
385,  616.0,  0.020
386,  615.0,  0.020
387,  614.0,  0.021
388,  613.0,  0.021
389,  612.0,  0.022
390,  611.0,  0.022
391,  610.0,  0.023
392,  609.0,  0.024
393,  608.0,  0.024
394,  607.0,  0.025
395,  606.0,  0.025
396,  605.0,  0.026
397,  604.0,  0.027
398,  603.0,  0.028
399,  602.0,  0.028
400,  601.0,  0.029
401,  600.0,  0.030
402,  599.0,  0.031
403,  598.0,  0.032
404,  597.0,  0.033
405,  596.0,  0.034
406,  595.0,  0.035
407,  594.0,  0.036
408,  593.0,  0.037
409,  592.0,  0.038
410,  591.0,  0.039
411,  590.0,  0.040
412,  589.0,  0.041
413,  588.0,  0.042
414,  587.0,  0.044
415,  586.0,  0.045
416,  585.0,  0.046
417,  584.0,  0.048
418,  583.0,  0.049
419,  582.0,  0.050
420,  581.0,  0.052
421,  580.0,  0.053
422,  579.0,  0.055
423,  578.0,  0.056
424,  577.0,  0.058
425,  576.0,  0.059
426,  575.0,  0.061
427,  574.0,  0.062
428,  573.0,  0.064
429,  572.0,  0.066
430,  571.0,  0.067
431,  570.0,  0.069
432,  569.0,  0.071
433,  568.0,  0.072
434,  567.0,  0.074
435,  566.0,  0.076
436,  565.0,  0.078
437,  564.0,  0.079
438,  563.0,  0.081
439,  562.0,  0.083
440,  561.0,  0.084
441,  560.0,  0.086
442,  559.0,  0.088
443,  558.0,  0.090
444,  557.0,  0.091
445,  556.0,  0.093
446,  555.0,  0.095
447,  554.0,  0.096
448,  553.0,  0.098
449,  552.0,  0.099
450,  551.0,  0.101
451,  550.0,  0.102
452,  549.0,  0.104
453,  548.0,  0.105
454,  547.0,  0.107
455,  546.0,  0.108
456,  545.0,  0.109
457,  544.0,  0.111
458,  543.0,  0.112
459,  542.0,  0.113
460,  541.0,  0.114
461,  540.0,  0.115
462,  539.0,  0.116
463,  538.0,  0.117
464,  537.0,  0.118
465,  536.0,  0.119
466,  535.0,  0.120
467,  534.0,  0.121
468,  533.0,  0.122
469,  532.0,  0.122
470,  531.0,  0.123
471,  530.0,  0.124
472,  529.0,  0.124
473,  528.0,  0.124
474,  527.0,  0.125
475,  526.0,  0.125
476,  525.0,  0.125
477,  524.0,  0.125
478,  523.0,  0.125
479,  522.0,  0.125
480,  521.0,  0.125
481,  520.0,  0.125
482,  519.0,  0.125
483,  518.0,  0.125
484,  517.0,  0.125
485,  516.0,  0.124
486,  515.0,  0.124
487,  514.0,  0.123
488,  513.0,  0.123
489,  512.0,  0.122
490,  511.0,  0.122
491,  510.0,  0.121
492,  509.0,  0.120
493,  508.0,  0.119
494,  507.0,  0.119
495,  506.0,  0.118
496,  505.0,  0.117
497,  504.0,  0.116
498,  503.0,  0.115
499,  502.0,  0.114
500,  501.0,  0.113
501,  500.0,  0.112
502,  499.0,  0.111
503,  498.0,  0.110
504,  497.0,  0.109
505,  496.0,  0.107
506,  495.0,  0.106
507,  494.0,  0.105
508,  493.0,  0.104
509,  492.0,  0.103
510,  491.0,  0.101
511,  490.0,  0.100
512,  489.0,  0.099
513,  488.0,  0.098
514,  487.0,  0.096
515,  486.0,  0.095
516,  485.0,  0.094
517,  484.0,  0.093
518,  483.0,  0.091
519,  482.0,  0.090
520,  481.0,  0.089
521,  480.0,  0.088
522,  479.0,  0.087
523,  478.0,  0.085
524,  477.0,  0.084
525,  476.0,  0.083
526,  475.0,  0.082
527,  474.0,  0.080
528,  473.0,  0.079
529,  472.0,  0.078
530,  471.0,  0.077
531,  470.0,  0.075
532,  469.0,  0.074
533,  468.0,  0.073
534,  467.0,  0.072
535,  466.0,  0.070
536,  465.0,  0.069
537,  464.0,  0.068
538,  463.0,  0.067
539,  462.0,  0.065
540,  461.0,  0.064
541,  460.0,  0.063
542,  459.0,  0.062
543,  458.0,  0.060
544,  457.0,  0.059
545,  456.0,  0.058
546,  455.0,  0.057
547,  454.0,  0.055
548,  453.0,  0.054
549,  452.0,  0.053
550,  451.0,  0.052
551,  450.0,  0.050
552,  449.0,  0.049
553,  448.0,  0.048
554,  447.0,  0.047
555,  446.0,  0.046
556,  445.0,  0.044
557,  444.0,  0.043
558,  443.0,  0.042
559,  442.0,  0.041
560,  441.0,  0.040
561,  440.0,  0.039
562,  439.0,  0.038
563,  438.0,  0.038
564,  437.0,  0.037
565,  436.0,  0.036
566,  435.0,  0.035
567,  434.0,  0.034
568,  433.0,  0.034
569,  432.0,  0.033
570,  431.0,  0.032
