Measure Mode: ABSORB
StartWaveLength: 1000.0
EndWaveLength:  190.0
Step:   1nm
ID, WaveLength, VALUE
1, 1000.0,  0.136
2,  999.0,  0.136
3,  998.0,  0.136
4,  997.0,  0.135
5,  996.0,  0.136
6,  995.0,  0.138
7,  994.0,  0.139
8,  993.0,  0.140
9,  992.0,  0.141
10,  991.0,  0.142
11,  990.0,  0.142
12,  989.0,  0.143
13,  988.0,  0.144
14,  987.0,  0.144
15,  986.0,  0.145
16,  985.0,  0.145
17,  984.0,  0.144
18,  983.0,  0.144
19,  982.0,  0.144
20,  981.0,  0.143
21,  980.0,  0.142
22,  979.0,  0.141
23,  978.0,  0.139
24,  977.0,  0.138
25,  976.0,  0.139
26,  975.0,  0.138
27,  974.0,  0.137
28,  973.0,  0.136
29,  972.0,  0.133
30,  971.0,  0.131
31,  970.0,  0.129
32,  969.0,  0.128
33,  968.0,  0.126
34,  967.0,  0.126
35,  966.0,  0.124
36,  965.0,  0.122
37,  964.0,  0.120
38,  963.0,  0.117
39,  962.0,  0.114
40,  961.0,  0.111
41,  960.0,  0.108
42,  959.0,  0.106
43,  958.0,  0.104
44,  957.0,  0.103
45,  956.0,  0.103
46,  955.0,  0.103
47,  954.0,  0.104
48,  953.0,  0.104
49,  952.0,  0.105
50,  951.0,  0.107
51,  950.0,  0.109
52,  949.0,  0.111
53,  948.0,  0.112
54,  947.0,  0.114
55,  946.0,  0.115
56,  945.0,  0.117
57,  944.0,  0.119
58,  943.0,  0.120
59,  942.0,  0.122
60,  941.0,  0.123
61,  940.0,  0.125
62,  939.0,  0.126
63,  938.0,  0.127
64,  937.0,  0.128
65,  936.0,  0.129
66,  935.0,  0.130
67,  934.0,  0.131
68,  933.0,  0.132
69,  932.0,  0.132
70,  931.0,  0.134
71,  930.0,  0.134
72,  929.0,  0.135
73,  928.0,  0.136
74,  927.0,  0.137
75,  926.0,  0.138
76,  925.0,  0.139
77,  924.0,  0.139
78,  923.0,  0.139
79,  922.0,  0.140
80,  921.0,  0.141
81,  920.0,  0.140
82,  919.0,  0.140
83,  918.0,  0.140
84,  917.0,  0.139
85,  916.0,  0.139
86,  915.0,  0.139
87,  914.0,  0.139
88,  913.0,  0.139
89,  912.0,  0.139
90,  911.0,  0.139
91,  910.0,  0.139
92,  909.0,  0.138
93,  908.0,  0.138
94,  907.0,  0.138
95,  906.0,  0.138
96,  905.0,  0.137
97,  904.0,  0.136
98,  903.0,  0.135
99,  902.0,  0.135
100,  901.0,  0.135
101,  900.0,  0.135
102,  899.0,  0.134
103,  898.0,  0.133
104,  897.0,  0.132
105,  896.0,  0.132
106,  895.0,  0.132
107,  894.0,  0.132
108,  893.0,  0.131
109,  892.0,  0.130
110,  891.0,  0.130
111,  890.0,  0.128
112,  889.0,  0.127
113,  888.0,  0.127
114,  887.0,  0.125
115,  886.0,  0.124
116,  885.0,  0.123
117,  884.0,  0.122
118,  883.0,  0.121
119,  882.0,  0.121
